sample_id,source_work_order_id,label,scenario,supplier_risk_level,supplier_qualification_days,iqc_defect_rate,inventory_hold_flag,material_critical_flag,issue_over_bom_ratio,work_order_progress_ratio,scrap_rate,process_parameter_deviation,equipment_maintenance_overdue_days,equipment_calibration_overdue_days,equipment_alarm_flag,quality_hold_flag,shipment_release_gap_flag,customer_complaint_count_30d,complaint_claim_amount
MFG-S00564,WO0084,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.044268,1.021148,0.003404,0.423093,0.0,0.0,0.0,0.0,0.0,0.0,1125.176636
MFG-S00565,WO0085,1,多维叠加高风险,1.0,-34.337223,0.02,1.0,1.0,1.289756,0.917829,0.005576,1.116696,24.03528,0.0,1.0,0.0,1.0,3.0,54780.332031
MFG-S00566,WO0086,1,供应商资质过期与来料质量恶化,1.0,-77.92112,0.110757,0.0,1.0,1.05265,0.858391,0.012229,0.17547,0.0,0.0,0.0,0.0,0.0,0.0,776.820068
MFG-S00567,WO0087,1,多维叠加高风险,1.0,-26.986364,0.02,1.0,1.0,1.34328,0.876431,0.0058,1.53083,4.467347,0.0,1.0,0.0,1.0,6.0,33962.886719
MFG-S00568,WO0088,1,多维叠加高风险,1.0,-18.602352,0.0,1.0,0.0,1.588529,0.911302,0.009072,1.084473,4.083231,0.0,1.0,0.0,1.0,2.0,19616.578125
MFG-S00569,WO0089,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.917877,1.020941,0.022608,0.408985,0.0,0.0,0.0,0.0,0.0,1.0,976.395264
MFG-S00570,WO0090,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.908918,0.86524,0.01751,0.688201,0.0,0.0,0.0,0.0,0.0,0.0,937.356934
MFG-S00571,WO0091,0,正常生产,0.5,141.0,0.03,0.0,1.0,1.05657,0.968316,0.024923,0.649102,0.0,0.0,0.0,0.0,0.0,1.0,919.419312
MFG-S00572,WO0092,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.854794,0.958586,0.000191,0.044066,0.0,1.0,0.0,0.0,0.0,1.0,1017.701904
MFG-S00573,WO0093,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.84752,0.855339,0.015735,0.056171,0.0,1.0,0.0,0.0,0.0,0.0,125.496948
MFG-S00574,WO0094,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.049305,1.015752,0.015828,0.722187,0.0,0.0,0.0,0.0,0.0,0.0,400.937134
MFG-S00575,WO0095,0,正常生产,0.5,200.0,0.03,0.0,1.0,1.016522,0.853213,0.021621,0.581426,0.0,0.0,0.0,0.0,0.0,0.0,1351.003906
MFG-S00576,WO0096,1,供应商资质过期与来料质量恶化,1.0,-84.351311,0.297409,0.0,0.0,1.024442,1.015494,0.0124,0.36245,0.0,0.0,0.0,0.0,0.0,1.0,720.855774
MFG-S00577,WO0097,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.8041,1.004267,0.019813,0.433438,0.0,0.0,0.0,0.0,0.0,1.0,681.767517
MFG-S00578,WO0098,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.001511,0.860263,0.012192,0.301959,0.0,0.0,0.0,0.0,0.0,1.0,245.899521
MFG-S00579,WO0099,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.84844,1.022422,0.002875,0.605023,1.0,0.0,0.0,0.0,0.0,1.0,1460.645142
MFG-S00580,WO0100,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.95486,0.865099,0.001296,0.413172,0.0,0.0,0.0,0.0,0.0,1.0,835.492432
MFG-S00581,WO0101,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.84639,0.96812,0.003428,0.332751,0.0,0.0,0.0,0.0,0.0,1.0,1202.827271
MFG-S00582,WO0102,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.914512,1.019504,0.003688,0.501943,0.0,0.0,0.0,0.0,0.0,1.0,597.663879
MFG-S00583,WO0103,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.939726,0.916519,0.019083,0.262998,0.0,0.0,0.0,0.0,0.0,0.0,785.0802
MFG-S00584,WO0104,0,正常生产,0.5,110.0,0.03,0.0,0.0,0.81098,1.011898,0.000481,0.744219,0.0,1.0,0.0,0.0,0.0,1.0,369.716553
MFG-S00585,WO0105,1,关键参数越限且质量冻结发运,0.0,322.0,0.02,0.0,1.0,0.78079,0.887758,0.008715,1.67507,0.0,1.0,0.0,1.0,1.0,1.0,1381.450806
MFG-S00586,WO0106,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.852447,0.922014,0.016775,0.187304,0.0,0.0,0.0,0.0,0.0,1.0,617.342834
MFG-S00587,WO0107,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.024337,0.959256,0.017948,0.484283,0.0,0.0,0.0,0.0,0.0,0.0,214.235107
MFG-S00588,WO0108,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.007265,0.947919,0.009795,0.025018,0.0,0.0,0.0,0.0,0.0,0.0,886.537415
MFG-S00589,WO0109,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.055362,0.903826,0.015017,0.444071,0.0,0.0,0.0,0.0,0.0,0.0,727.660217
MFG-S00590,WO0110,1,重复高额客户投诉,0.5,30.0,0.157952,0.0,1.0,0.990178,0.896035,0.007173,0.077623,0.0,0.0,0.0,0.0,0.0,3.0,13397.695312
MFG-S00591,WO0111,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.677561,0.890996,0.169732,0.731001,1.0,0.0,0.0,0.0,0.0,1.0,487.169098
MFG-S00592,WO0112,1,供应商资质过期与来料质量恶化,1.0,-2.253302,0.194301,0.0,0.0,0.770903,0.967107,0.015325,0.742362,0.0,0.0,0.0,0.0,0.0,1.0,1116.673096
MFG-S00593,WO0113,1,关键参数越限且质量冻结发运,0.0,322.0,0.02,0.0,1.0,0.9529,0.866646,0.013651,1.275821,0.0,0.0,0.0,1.0,1.0,0.0,1057.281128
MFG-S00594,WO0114,1,未检关键物料领料并超BOM,0.0,231.0,0.03,1.0,1.0,1.563173,1.026343,0.157734,0.204144,0.0,0.0,0.0,0.0,0.0,0.0,615.795593
MFG-S00595,WO0115,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.013394,0.957438,0.022531,0.295057,0.0,0.0,0.0,0.0,0.0,0.0,828.011169
MFG-S00596,WO0116,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.980126,0.887892,0.002175,0.322232,0.0,1.0,0.0,0.0,0.0,1.0,193.580536
MFG-S00597,WO0117,0,正常生产,0.5,30.0,0.03,0.0,1.0,1.025357,0.939272,0.000634,0.622465,0.0,1.0,0.0,0.0,0.0,1.0,34.662045
MFG-S00598,WO0118,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.026936,0.943025,0.001444,0.486004,0.0,0.0,0.0,0.0,0.0,1.0,1350.850586
MFG-S00599,WO0119,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.977237,0.879541,0.007202,0.348477,0.0,0.0,0.0,0.0,0.0,0.0,1039.065552
MFG-S00600,WO0120,1,供应商资质过期与来料质量恶化,1.0,-47.144249,0.272207,0.0,0.0,0.805997,0.903179,0.023819,0.582465,0.0,0.0,0.0,0.0,0.0,0.0,32.962616
MFG-S00601,WO0001,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.925385,0.890587,0.019489,0.383295,0.0,0.0,0.0,0.0,0.0,0.0,44.561066
MFG-S00602,WO0002,1,多维叠加高风险,1.0,-58.736782,0.0,1.0,1.0,1.634202,0.976662,0.012259,1.282015,24.903963,0.0,1.0,0.0,1.0,3.0,59926.304688
MFG-S00603,WO0003,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.001628,0.860897,0.004857,0.391449,1.0,0.0,0.0,0.0,0.0,0.0,1419.09375
MFG-S00604,WO0004,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.798227,0.912865,0.023735,0.508801,0.0,0.0,0.0,0.0,0.0,1.0,494.328796
MFG-S00605,WO0005,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.867919,0.879255,0.004643,0.154719,0.0,0.0,0.0,0.0,0.0,1.0,354.208862
MFG-S00606,WO0006,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.884893,0.956468,0.012965,0.333469,0.0,0.0,0.0,0.0,0.0,0.0,1494.960449
MFG-S00607,WO0007,1,关键设备维护校准逾期并报警,0.5,200.0,0.02,0.0,1.0,0.909991,0.915759,0.048242,0.424033,37.112465,10.02212,1.0,0.0,0.0,0.0,678.961914
MFG-S00608,WO0008,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.90033,1.01149,0.00299,0.018125,0.0,1.0,0.0,0.0,0.0,1.0,230.590195
MFG-S00609,WO0009,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.80685,0.98062,0.008676,0.553192,0.0,1.0,0.0,0.0,0.0,0.0,1454.337402
MFG-S00610,WO0010,1,关键参数越限且质量冻结发运,0.0,231.0,0.0,0.0,1.0,0.759747,0.945509,0.012696,1.535366,0.0,0.0,0.0,1.0,1.0,0.0,612.856995
MFG-S00611,WO0011,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.949741,0.977165,0.014581,0.705606,0.0,0.0,0.0,0.0,0.0,0.0,1491.975464
MFG-S00612,WO0012,1,多维叠加高风险,1.0,-26.484755,0.0,1.0,0.0,1.241156,0.949853,0.024673,1.106923,18.442268,0.0,1.0,0.0,1.0,5.0,58148.386719
MFG-S00613,WO0013,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.892518,0.906054,0.013096,0.260235,0.0,0.0,0.0,0.0,0.0,1.0,361.646942
MFG-S00614,WO0014,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.65549,0.925097,0.068295,0.150603,0.0,0.0,0.0,0.0,0.0,1.0,1124.905151
MFG-S00615,WO0015,0,正常生产,0.5,200.0,0.02,0.0,1.0,1.016865,1.003,0.002727,0.405963,1.0,0.0,0.0,0.0,0.0,0.0,762.261414
MFG-S00616,WO0016,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.953014,0.905391,0.050488,0.471074,18.692762,52.961296,1.0,0.0,0.0,1.0,814.622131
MFG-S00617,WO0017,1,重复高额客户投诉,0.0,322.0,0.094092,0.0,1.0,0.841757,0.993612,0.001838,0.422768,0.0,0.0,0.0,0.0,0.0,3.0,79163.257812
MFG-S00618,WO0018,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.048694,0.899456,0.015446,0.254988,0.0,0.0,0.0,0.0,0.0,1.0,991.525574
MFG-S00619,WO0019,1,多维叠加高风险,1.0,-4.698401,0.03,1.0,1.0,1.639779,0.986542,0.024781,1.237696,5.991873,0.0,1.0,0.0,1.0,6.0,35842.308594
MFG-S00620,WO0020,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.763864,0.869422,0.00299,0.214883,0.0,1.0,0.0,0.0,0.0,0.0,116.803429
MFG-S00621,WO0021,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.939702,0.896189,0.011982,0.667809,0.0,1.0,0.0,0.0,0.0,1.0,1275.808838
MFG-S00622,WO0022,1,多维叠加高风险,1.0,-24.187876,0.0,1.0,1.0,1.449209,0.872614,0.003954,1.52793,13.500055,0.0,1.0,0.0,1.0,2.0,12444.227539
MFG-S00623,WO0023,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.896987,1.016607,0.020921,0.664251,0.0,0.0,0.0,0.0,0.0,0.0,1490.822754
MFG-S00624,WO0024,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.902335,0.974264,0.066362,0.355436,6.572216,39.324738,1.0,0.0,0.0,1.0,7.754026
MFG-S00625,WO0025,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.848966,0.918885,0.005738,0.179275,0.0,0.0,0.0,0.0,0.0,0.0,1267.042725
MFG-S00626,WO0026,0,正常生产,0.0,231.0,0.03,0.0,1.0,0.907913,0.915855,0.011687,0.683007,0.0,0.0,0.0,0.0,0.0,0.0,1362.10083
MFG-S00627,WO0027,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.9593,1.028727,0.018161,0.208746,1.0,0.0,0.0,0.0,0.0,1.0,1289.665771
MFG-S00628,WO0028,1,供应商资质过期与来料质量恶化,1.0,-5.635622,0.25013,0.0,0.0,0.936424,1.011139,0.001376,0.680915,0.0,0.0,0.0,0.0,0.0,1.0,1051.288208
MFG-S00629,WO0029,1,重复高额客户投诉,0.5,30.0,0.082045,0.0,1.0,0.854353,0.890215,0.01297,0.134834,0.0,0.0,0.0,0.0,0.0,4.0,16177.166016
MFG-S00630,WO0030,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.779594,0.860925,0.001637,0.544568,0.0,0.0,0.0,0.0,0.0,1.0,452.633972
MFG-S00631,WO0031,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.849353,0.979351,0.014738,0.320523,0.0,0.0,0.0,0.0,0.0,0.0,1135.355225
MFG-S00632,WO0032,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.799089,0.922816,0.001517,0.55869,0.0,1.0,0.0,0.0,0.0,0.0,553.511902
MFG-S00633,WO0033,1,未检关键物料领料并超BOM,0.0,322.0,0.02,1.0,1.0,1.436815,0.914035,0.162883,0.377762,0.0,1.0,0.0,0.0,0.0,0.0,922.032593
MFG-S00634,WO0034,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.924175,0.892427,0.01211,0.604495,0.0,0.0,0.0,0.0,0.0,0.0,537.895874
MFG-S00635,WO0035,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.919371,0.89697,0.009532,0.040136,0.0,0.0,0.0,0.0,0.0,0.0,987.210022
MFG-S00636,WO0036,1,供应商资质过期与来料质量恶化,1.0,-83.369743,0.092031,0.0,0.0,0.785093,0.878573,0.023593,0.539698,0.0,0.0,0.0,0.0,0.0,0.0,298.911346
MFG-S00637,WO0037,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.802037,0.970618,0.005769,0.048113,0.0,0.0,0.0,0.0,0.0,1.0,99.223129
MFG-S00638,WO0038,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.904201,1.02581,0.019434,0.457852,0.0,0.0,0.0,0.0,0.0,1.0,397.893066
MFG-S00639,WO0039,1,供应商资质过期与来料质量恶化,1.0,-35.996277,0.176164,0.0,1.0,0.989205,0.914223,0.020063,0.118411,1.0,0.0,0.0,0.0,0.0,1.0,1465.84436
MFG-S00640,WO0040,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.825403,0.883784,0.00361,0.12552,0.0,0.0,0.0,0.0,0.0,0.0,1347.556396
MFG-S00641,WO0041,1,重复高额客户投诉,0.0,322.0,0.105846,0.0,1.0,0.963652,0.944754,0.024704,0.072521,0.0,0.0,0.0,0.0,0.0,6.0,62849.097656
MFG-S00642,WO0042,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.9746,0.906098,0.012764,0.586439,0.0,0.0,0.0,0.0,0.0,1.0,829.924255
MFG-S00643,WO0043,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.047552,0.988627,0.011145,0.127415,0.0,0.0,0.0,0.0,0.0,1.0,659.038025
MFG-S00644,WO0044,1,供应商资质过期与来料质量恶化,1.0,-56.2491,0.155126,0.0,0.0,0.887345,0.885442,0.00827,0.472168,0.0,1.0,0.0,0.0,0.0,1.0,1451.629639
MFG-S00645,WO0045,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.761704,1.018402,0.022747,0.053057,0.0,1.0,0.0,0.0,0.0,1.0,1305.572021
MFG-S00646,WO0046,1,关键设备维护校准逾期并报警,0.5,30.0,0.0,0.0,1.0,0.775941,0.878975,0.093961,0.46366,33.766678,24.678026,1.0,0.0,0.0,1.0,210.016388
MFG-S00647,WO0047,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.821496,0.896794,0.014821,0.152236,0.0,0.0,0.0,0.0,0.0,0.0,380.806946
MFG-S00648,WO0048,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.978887,0.941783,0.017274,0.082835,0.0,0.0,0.0,0.0,0.0,0.0,688.755737
MFG-S00649,WO0049,1,关键参数越限且质量冻结发运,0.0,322.0,0.02,0.0,1.0,0.784772,0.96788,0.009061,1.691327,0.0,0.0,0.0,1.0,1.0,1.0,798.178711
MFG-S00650,WO0050,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.870686,0.9641,0.004303,0.112828,0.0,0.0,0.0,0.0,0.0,0.0,693.719177
MFG-S00651,WO0051,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.770065,0.977546,0.002928,0.328047,1.0,0.0,0.0,0.0,0.0,1.0,79.57515
MFG-S00652,WO0052,1,关键参数越限且质量冻结发运,0.0,172.0,0.03,0.0,0.0,1.03668,0.873034,0.018686,1.256365,0.0,0.0,0.0,1.0,1.0,0.0,483.719269
MFG-S00653,WO0053,1,多维叠加高风险,1.0,-31.664759,0.02,1.0,1.0,1.433407,0.879529,0.009479,1.255221,9.154835,0.0,1.0,0.0,1.0,4.0,38921.652344
MFG-S00654,WO0054,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.664039,0.951925,0.143362,0.020968,0.0,0.0,0.0,0.0,0.0,1.0,471.323639
MFG-S00655,WO0055,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.973082,1.028126,0.009148,0.230771,0.0,0.0,0.0,0.0,0.0,0.0,447.200897
MFG-S00656,WO0056,1,重复高额客户投诉,0.5,110.0,0.111792,0.0,0.0,0.984194,0.899623,0.018413,0.329244,0.0,1.0,0.0,0.0,0.0,5.0,56074.980469
MFG-S00657,WO0057,1,关键参数越限且质量冻结发运,0.0,322.0,0.03,0.0,1.0,0.757113,0.896684,0.010854,1.300294,0.0,1.0,0.0,1.0,1.0,1.0,345.345123
MFG-S00658,WO0058,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.048064,0.955429,0.022659,0.709346,0.0,0.0,0.0,0.0,0.0,1.0,785.993042
MFG-S00659,WO0059,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.877263,0.882661,0.017409,0.693445,0.0,0.0,0.0,0.0,0.0,1.0,99.409973
MFG-S00660,WO0060,1,重复高额客户投诉,0.0,172.0,0.057004,0.0,0.0,0.837449,0.861522,0.012219,0.700745,0.0,0.0,0.0,0.0,0.0,3.0,13370.833984
MFG-S00661,WO0061,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.989893,0.942819,0.005721,0.050826,0.0,0.0,0.0,0.0,0.0,0.0,1155.578003
MFG-S00662,WO0062,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.342463,1.004439,0.172702,0.606827,0.0,0.0,0.0,0.0,0.0,1.0,319.404846
MFG-S00663,WO0063,1,关键参数越限且质量冻结发运,0.5,200.0,0.02,0.0,1.0,0.872423,0.882925,0.000606,1.241047,1.0,0.0,0.0,1.0,1.0,0.0,1316.632446
MFG-S00664,WO0064,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.850057,0.96101,0.065126,0.6782,24.893305,11.283723,1.0,0.0,0.0,1.0,175.020172
MFG-S00665,WO0065,0,正常生产,0.0,322.0,0.03,0.0,1.0,1.027533,0.961305,0.003796,0.301367,0.0,0.0,0.0,0.0,0.0,1.0,1286.42688
MFG-S00666,WO0066,1,多维叠加高风险,1.0,-32.466785,0.0,1.0,1.0,1.556026,0.909937,0.010863,1.297857,3.533225,0.0,1.0,0.0,1.0,4.0,48056.574219
MFG-S00667,WO0067,1,供应商资质过期与来料质量恶化,1.0,-78.390297,0.105704,0.0,1.0,0.863736,0.941216,0.022858,0.697249,0.0,0.0,0.0,0.0,0.0,0.0,269.358429
MFG-S00668,WO0068,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.01423,0.950859,0.015099,0.34929,0.0,1.0,0.0,0.0,0.0,1.0,1179.250366
MFG-S00669,WO0069,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.02689,0.879998,0.018846,0.326977,0.0,1.0,0.0,0.0,0.0,1.0,433.615143
MFG-S00670,WO0070,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.905602,0.901195,0.022013,0.619831,0.0,0.0,0.0,0.0,0.0,0.0,305.856049
MFG-S00671,WO0071,0,正常生产,0.5,200.0,0.02,0.0,1.0,1.037414,0.892263,0.017208,0.304176,0.0,0.0,0.0,0.0,0.0,0.0,1330.04895
MFG-S00672,WO0072,1,未检关键物料领料并超BOM,0.5,110.0,0.0,1.0,1.0,1.710304,0.877051,0.094442,0.085465,0.0,0.0,0.0,0.0,0.0,1.0,217.744995
MFG-S00673,WO0073,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.965829,0.964327,0.007475,0.368982,0.0,0.0,0.0,0.0,0.0,0.0,1016.74292
MFG-S00674,WO0074,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.868371,0.991294,0.002628,0.48942,0.0,0.0,0.0,0.0,0.0,1.0,692.9375
MFG-S00675,WO0075,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.977456,0.981488,0.002515,0.064201,1.0,0.0,0.0,0.0,0.0,0.0,1228.941772
MFG-S00676,WO0076,0,正常生产,0.0,172.0,0.03,0.0,0.0,1.050087,0.867975,0.02258,0.291138,0.0,0.0,0.0,0.0,0.0,0.0,1328.869141
MFG-S00677,WO0077,1,未检关键物料领料并超BOM,0.5,30.0,0.02,1.0,1.0,1.797405,1.017441,0.113364,0.349753,0.0,0.0,0.0,0.0,0.0,0.0,910.476685
MFG-S00678,WO0078,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.95159,0.855155,0.005924,0.106042,0.0,0.0,0.0,0.0,0.0,0.0,107.797028
MFG-S00679,WO0079,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.662526,0.915945,0.073649,0.010856,0.0,0.0,0.0,0.0,0.0,0.0,510.853607
MFG-S00680,WO0080,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.841365,0.950603,0.002353,0.325615,0.0,1.0,0.0,0.0,0.0,0.0,833.659424
MFG-S00681,WO0081,1,关键设备维护校准逾期并报警,0.0,322.0,0.02,0.0,1.0,0.786947,0.888758,0.105439,0.140006,34.443218,17.607281,1.0,0.0,0.0,0.0,1352.885986
MFG-S00682,WO0082,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.915836,0.8679,0.014329,0.527637,0.0,0.0,0.0,0.0,0.0,1.0,194.210403
MFG-S00683,WO0083,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.82659,0.902463,0.010727,0.062136,0.0,0.0,0.0,0.0,0.0,0.0,1281.979736
MFG-S00684,WO0084,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.015192,0.872472,0.017769,0.634988,0.0,0.0,0.0,0.0,0.0,1.0,473.417267
MFG-S00685,WO0085,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,1.036414,0.925283,0.021748,1.608107,0.0,0.0,0.0,1.0,1.0,1.0,1252.954102
MFG-S00686,WO0086,1,多维叠加高风险,1.0,-14.970399,0.0,1.0,1.0,1.358995,0.919191,0.009941,1.607397,19.562893,0.0,1.0,0.0,1.0,2.0,14358.991211
MFG-S00687,WO0087,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.927805,0.918646,0.014184,0.313157,1.0,0.0,0.0,0.0,0.0,0.0,521.452026
MFG-S00688,WO0088,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.960843,0.870384,0.010665,0.513522,0.0,0.0,0.0,0.0,0.0,1.0,1497.371704
MFG-S00689,WO0089,1,重复高额客户投诉,0.0,322.0,0.098536,0.0,1.0,0.939654,0.975203,0.005012,0.214444,0.0,0.0,0.0,0.0,0.0,4.0,44835.816406
MFG-S00690,WO0090,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.871755,0.940313,0.009123,0.714673,0.0,0.0,0.0,0.0,0.0,1.0,819.058167
MFG-S00691,WO0091,0,正常生产,0.5,141.0,0.03,0.0,1.0,0.757649,0.989546,0.013289,0.615181,0.0,0.0,0.0,0.0,0.0,0.0,1386.836914
MFG-S00692,WO0092,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.967428,0.897748,0.010123,0.733822,0.0,1.0,0.0,0.0,0.0,0.0,978.075073
MFG-S00693,WO0093,1,多维叠加高风险,1.0,-28.789272,0.02,1.0,1.0,1.261576,0.918424,0.002164,1.347117,11.13675,1.0,1.0,0.0,1.0,3.0,44352.570312
MFG-S00694,WO0094,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.935272,0.948699,0.024867,0.1704,0.0,0.0,0.0,0.0,0.0,1.0,474.543427
MFG-S00695,WO0095,1,未检关键物料领料并超BOM,0.5,200.0,0.03,1.0,1.0,1.690354,0.931956,0.155715,0.442686,0.0,0.0,0.0,0.0,0.0,0.0,4.656667
MFG-S00696,WO0096,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.752294,0.93481,0.021354,0.604957,0.0,0.0,0.0,0.0,0.0,0.0,506.957642
MFG-S00697,WO0097,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.958188,0.973809,0.009482,0.116904,0.0,0.0,0.0,0.0,0.0,1.0,1434.26709
MFG-S00698,WO0098,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.776921,0.91097,0.01993,0.217157,0.0,0.0,0.0,0.0,0.0,0.0,1404.14209
MFG-S00699,WO0099,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.847554,0.960899,0.001222,0.217886,1.0,0.0,0.0,0.0,0.0,0.0,910.417114
MFG-S00700,WO0100,1,多维叠加高风险,1.0,-22.359421,0.0,1.0,0.0,1.539206,0.97968,0.002879,1.655466,7.868484,0.0,1.0,0.0,1.0,6.0,13285.597656
MFG-S00701,WO0101,1,供应商资质过期与来料质量恶化,1.0,-14.554321,0.24401,0.0,1.0,0.973658,0.879124,0.006086,0.452021,0.0,0.0,0.0,0.0,0.0,1.0,327.160278
MFG-S00702,WO0102,1,关键参数越限且质量冻结发运,0.5,30.0,0.0,0.0,1.0,1.013075,0.985521,0.019594,1.462414,0.0,0.0,0.0,1.0,1.0,0.0,858.792175
MFG-S00703,WO0103,1,关键设备维护校准逾期并报警,0.5,200.0,0.02,0.0,1.0,0.966163,0.986372,0.113022,0.572533,36.989506,13.627729,1.0,0.0,0.0,0.0,87.286179
MFG-S00704,WO0104,0,正常生产,0.5,110.0,0.03,0.0,0.0,1.008135,0.974533,0.016617,0.588856,0.0,1.0,0.0,0.0,0.0,0.0,1172.532715
MFG-S00705,WO0105,1,重复高额客户投诉,0.0,322.0,0.051506,0.0,1.0,0.751191,1.024182,0.006992,0.628883,0.0,1.0,0.0,0.0,0.0,4.0,69222.671875
MFG-S00706,WO0106,1,关键设备维护校准逾期并报警,0.0,231.0,0.0,0.0,1.0,0.821733,0.988095,0.083037,0.343028,12.879339,42.474937,1.0,0.0,0.0,0.0,812.837769
MFG-S00707,WO0107,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.872569,1.010376,0.014818,0.520884,0.0,0.0,0.0,0.0,0.0,0.0,31.490387
MFG-S00708,WO0108,1,关键参数越限且质量冻结发运,0.0,172.0,0.0,0.0,0.0,0.820648,1.017233,0.023032,1.144046,0.0,0.0,0.0,1.0,1.0,1.0,400.996826
MFG-S00709,WO0109,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.844229,0.909326,0.001035,0.31588,0.0,0.0,0.0,0.0,0.0,0.0,1202.728638
MFG-S00710,WO0110,1,关键设备维护校准逾期并报警,0.5,30.0,0.0,0.0,1.0,0.92577,0.886276,0.094985,0.330976,12.150867,43.926456,1.0,0.0,0.0,1.0,196.056122
